type	sen
【优美语句】	 ?你应该是一场梦，我应该是一阵风。
【优美语句】	 ?你默默地转向一边，面向夜晚。夜的深处，是密密的灯盏。它们总在一起，我们总要再见。再见，为了再见。
【优美语句】	 ?我多么希望，有一个门口，早晨，阳光照在草上。我们站着，扶着自己的门窗，门很低，但太阳是明亮的。草在结它的种子，风在摇它的叶子，我们站着，不说话，就十分美好。
【优美语句】	 ?天还未黑，云怎敢灰;雨还未下，风怎敢吹;瓜还未熟，秧怎敢枯;花还未落，树怎敢死;你还未嫁，我怎敢老。
【优美语句】	 ?爱上一个人是没有理由的。爱上了之后，她的一切就成了理由。
【优美语句】	 ?偏执的人一旦陷入爱情，就成为自己的囚徒。
【优美语句】	 ?雪色的阳光，抬眼看着他微笑起来，山水温柔，一如初见。
【优美语句】	 ?不要因为也许会改变，就不肯说那句美丽的誓言;不要因为也许会分离，就不敢求一次倾心的相遇。
【优美语句】	 ?你是一树一树的花开，是燕在梁间呢喃。你是爱，是暖，是希望，你是人间的四月天。
【优美语句】	 ?只要我仍有一丝羁绊，我都会与你的愿望捆绑在一起，你的心愿将在我的生命中实现，而这份羁绊便是你的爱。
【优美语句】	 ?很抱歉啊，我白天都没什么机会和你说话，只能憋到晚上给你发句晚安。但你可别小看了这两个字，它可包含着我今天清晨见到的阳光，中午看到的白云，傍晚遇见的微风，包含着我这一天每句想对你说的话，晚安。
【优美语句】	 ?人有时候就想独自静静的待一会，悲伤也成享受。
【优美语句】	 ?我也不讲太多话，也不要听你讲爱我。你顶着风雨瞧瞧我，就是恩惠，就是爱我。
【优美语句】	 ?也许，等到一切都归迹于无声的时候，才能让你真真听到那句“我喜欢你”不管之前的喧嚣怎样爬过我们的伤口，但剩余的每一天，都会在每一个喜欢你的日子里，被你喜欢。
【优美语句】	 ?是谁来自山川湖海，却囿于昼夜、厨房与爱。
【优美语句】	 ?像每一滴酒回不到最初的葡萄。我回不到年少。
【优美语句】	 ?爱和喜欢的区别很简单，如果你爱花，你会给它浇水，喜欢则会摘下它。
【优美语句】	 ? 放纵是青春的迷幻剂，自由却是人们的天性。
【优美语句】	 ?有的风景，一生能遇见一次，就已经是莫大的幸运了。
【优美语句】	 ?分明心里想要嘴上却不肯说出来，虽然我很喜欢他，但是我不想让他知道，因为我明白得不到的东西永远是最好的。
【优美语句】	 ?世间情动，不过盛夏白瓷梅子汤，碎冰碰壁当啷响。
【优美语句】	 ?可能我本来就是个没多大出息的人吧。也只想泡个热水澡，钻你怀里看场鬼片，喝两大杯芒果果漾，和你一起冬眠，然后一觉醒来就是春天。
【优美语句】	 ?自从遇见你，人生苦短，甜长。
【优美语句】	 ?不建议跟文学素养较高的男孩子谈恋爱，他们动三分感情就能写出十二分的意。
【优美语句】	 ?我今天才知道，喜鹊喝了太多可乐会变成乌鸦，欢迎光临说太多遍会变成谢谢惠顾，你的猫咪太爱你的话就会变成兔子，啊还有人类太害羞的时候想说的话就会变成单字藏在句首。
【优美语句】	 ?愿你对那个人怦然心动时，他刚好也对你手足无措。
【优美语句】	 ?你是我黄粱一梦的惊喜，也是我义无反顾的南墙。
【优美语句】	 ?希望你以后所有的泪水都是喜极而泣。
【优美语句】	 ?关山难越，谁悲失路之人;萍水相逢，尽是他乡之客。
【优美语句】	 ?土豆和马铃薯，番茄和西红柿，我爱的人和你。
【优美语句】	 ?希望你是一颗糖果都能收买的小姑娘，也是一座金山都换不回的女英雄。
【优美语句】	 ?我也想边走边爱，可你一个人便挡住了人山人海。
【优美语句】	 ?真正喜欢一个人是根本藏不住的，就像日出日落，海涨潮退，是那么的自然。哪怕你想要极力掩藏，可你的温柔眼神早已昭告天下，你，喜欢她。
【优美语句】	 ?人世间的感情不过两种，一种是相濡以沫却厌倦到老，一种是相忘江湖却怀念到哭。
【优美语句】	 ?春有百花秋有月，夏有凉风冬有雪，若无闲事挂心头，便是人间好时节。，饥来食，困则眠，热取凉，寒向火。平常心即是自自然然，一无造作，了无是非取舍，只管行住坐卧，应机接物。
【优美语句】	 ?我曾踏足山巅，也曾跌落低谷，二者都使我收益良多。
【优美语句】	 ?远方搁浅于来途之中，有人只剩轮廓。
【优美语句】	 见到你，我觉得多少适应了这个世界。
【优美语句】	 ?你什么时候攻克下我的领地的，我命令自己不准想你了，可是那颗心不听我的话，它早跑到你那里去了。
【优美语句】	 ?我不想好好写东西了，我想好好拥有你，我想每天昏沉沉醒来的时候能够对你撒娇，希望蹭到你的怀里，被你摸摸头。我希望我们之间所有的误会都消除，你不要再向别的人走过去，我会吃很多醋，但是会越来越不敢说出口。
【优美语句】	 ?世界末日来之前，我要忘记所有人的名字，忘记云是什么，海是什么，忘记苹果会从树上掉下的道理。之后就没法说了，因为没有名词、形容词，没有语言，我想告诉谁在那儿翻滚是什么感觉，我就带他去翻滚一次。
【优美语句】	 ?敲醒沉睡冰山的人是你，将冰山变得不幸的责任也都在于你。反正我一定要怪你。都怪你。
【优美语句】	 ?我知道如何伴你渡过难关，但很遗憾，我没法拿出我的人生来做慈善。我常常都觉得是因为他人对待我的方式造就我今天的无动于衷，但那是错的，其实是我天性冷漠。
【优美语句】	 ?没有办法，刮风下雨我都想来你身边，不讲道理。
【优美语句】	 ?我可以为了很多人慷慨赴死，毫不犹豫;可是也只能为了你一个人活下去，不管活得多么艰难。
【优美语句】	 ?我说今天的风很好，月亮很好，整个世界都很好，所以我就翻山越岭啦，因为翻山越岭也很好，不过只有到见到你的时候，这些很好才是真的很好。
【优美语句】	 ?你还会再爱一些人，但不会再次画出窗外的月亮了。
【优美语句】	 ?如果你觉得爱人这件事太困难，我可以手把手教会你。带你温柔，带你体贴，带你发一些无关痛痒的小脾气，带你若即若离又让人欲罢不能。如果你觉得爱我太困难，那我实在没有办法了。
【优美语句】	 ?我的豪迈烈骨都给你看了，我的媚惑风情也被你收了，你要拿什么还我，诗人的情诗我自是不信的，我要你这浪子的余生。
【优美语句】	 ?我确定风在大多数时候是冷的，可是我确定我最喜欢贴近你时的风。世界上最温暖的风，是你的呼吸。
【优美语句】	 ?欢喜承受大自然的每一落笔，笔笔都是天意，生命没有败笔。
【优美语句】	 ?有一天，突然发现自己没有热爱的东西了。就这样进入浪费时间的年代。秋天一到，候鸟南飞，一旦动身，从此都是客途，只有落叶能接到你的影子。
【优美语句】	 ?那里有渴求与饥饿，而你是水果。 那里有悲痛与幻灭，而你是奇迹。
【优美语句】	 ?怎么办，三江源头好日子白白流淌。怎么办 ，我与你何时重逢在人世上。
【优美语句】	 ?我想作诗，写雨，写夜的相思，写你，写不出。
【优美语句】	 ?你以为我没有回头，我以为你没有挽留。此别，敬你岁月无波斓，敬我余生不悲欢。
【优美语句】	 ?今夜我不关心人类，我只想你。
【优美语句】	 ?不知道从什么时候开始，在什么东西上面都有个日期，秋刀鱼会过期，肉罐头会过期，连保鲜纸都会过期，我开始怀疑，在这个世界上，还有什么东西是不会过期的?
【优美语句】	 ?你越想忘记一个人时，其实你越会记得他。人的烦恼就是记性太好，如果可以把所有事都忘掉，以后每一日都是个新开始，你说多好。
【优美语句】	 ?从童年起，我便独自一人。照顾着，历代的星辰。
【优美语句】	 ?旧爱的誓言像极了一个个巴掌，每当你记起一句就挨一个耳光。
【优美语句】	 ?但愿你已经睡了，醒来时是飒爽的清晨，而不是四下无人的夜。
【优美语句】	 ?让我做个宁静的梦吧，不要离开我，那条很短很短的街，我们已经走了很长很长的岁月。
【优美语句】	 ?海上月是天上月，眼前人是心上人。向来心是看客心，奈何人是剧中人。
【优美语句】	 ?心之何如，有似万丈迷津，遥亘千里，其中并无舟子可以渡人，除了自渡，他人爱莫能助。
【优美语句】	 ?如果你不想对一座城市失望，一定要在夜色中抵达。夜晚的灯光会巧妙地把璀璨突出，把粗陋隐藏。
【优美语句】	 ?我年华虚度，空有一身疲倦。
【优美语句】	 凌晨四点醒来，发现海棠花未眠。
【优美语句】	 他穿过街口，又冬雪白头，衰于艳阳最好的火候，他步步回首，在盛世游走，却也只想潦倒你眼中。
【优美语句】	" 一想到能和你共度余生,我就对余生充满期待。"
【优美语句】	" ?只要身边有你,无论富贵与否,我都是世上最幸福的人。"
【优美语句】	 ?唇齿深渊，眉眼之间，我喜欢你年复一年。
【优美语句】	 ?我喜欢上你时，却哑哑巴巴地不敢与你说话，躲躲闪闪地不敢正视你。
【优美语句】	 ?春风的夜晚，遇见过你，从此东西南北风一样了，清晨也是夜晚了，不想你也是想你了。
【优美语句】	 ?愿你在人潮汹涌的街头，与命中注定到白头的人撞个满怀。
【优美语句】	 ?你亮过一切星星和灯，我也知道，当一切都静静地在困倦的失望中熄灭之后，你才会到来。
【优美语句】	 ?星光弥漫一整年，我只记得你的眼。
【优美语句】	 ?我虽不善言辞，但关于爱你，我无法掩饰。
【优美语句】	 ?我们总在最不懂爱情的年代，遇见最美好的爱情。
【优美语句】	 ?其实我不敢想像，没有你，生活会是怎样。
【优美语句】	 ?我所认为最深沉的爱，莫过于分开以后，我将自己活成了你的样子。
【优美语句】	 ?我还是会相信，星星会说话，石头会开花，穿过夏天的栅栏和冬天的风雪过后，你终会抵达。
【优美语句】	 ?或许世间从来就没有完美无缺的爱情，有的只是相爱的你我。
【优美语句】	 ?情话要说给爱的人听，所以我说给你听。
【优美语句】	 ?想化作一阵和风，被生活热爱，被岁月歌颂，被你留在身边。
【优美语句】	 ?你的出现，让我在有限的时光里，感受到了无限的永恒。
【优美语句】	 ?春天的花开满了墙，你是我的如愿以偿。
【优美语句】	 我想要把你揉碎抱在怀里，让你萦绕在我的心坎儿里甜甜蜜蜜。
【优美语句】	 ?记住了，自己喜欢的东西，就不要问别人好不好看。喜欢胜过所有道理，原则抵不过我乐意。
【优美语句】	 ?内心强大的女人得到爱的同时也赢得尊重。
【优美语句】	 ?不安于现状，不甘于平庸，就可能在勇于进取的奋斗中奏响人生壮美的乐章。
【优美语句】	 ?有时候你问的问题，对方一直在闪躲，那就是委婉地告诉你，真实的回答很残忍。
【优美语句】	 ?青春是一场没有停留的飞翔，即使疲惫也不会熄灭的英雄梦想。
【优美语句】	 ?一枝站在书上的鸟儿，从来不会害怕树枝会断，因为它相信的不是树枝，而是自己的翅膀。与其每天担心未来，不如努力做好现在。
【优美语句】	 ?你是往事的遗书，是日落的余情未了，是路人脚下不停生长的风。
【优美语句】	 ?哪有什么心静自然凉，明明是心凉了整个人自然就静了。
【优美语句】	 ?我喜欢春天的花，夏天的树，秋天的黄昏，冬天的阳光，还有每天的你。
【优美语句】	 ?繁华世界就此别过，我曾爱之弥深，即使我无所获，我仍感不虚此行。
【优美语句】	 ?成熟的第一个标志，就是学会减少幻想保留希望，善待眼下仍憧憬未来。
【优美语句】	 ?所有的“不记得”都是没用心，所有的“没有空”都是不重要。
【优美语句】	 ?世界上所有的惊喜和好运都是你累积的人品和善良
【优美语句】	 ?我夜坐听风，昼眠听雨，悟得月如何缺，天如何老。
【优美语句】	 ?我要有能做我自己的自由，和敢做我自己的胆量。
【优美语句】	 ?哪有什么不合适，无非就是腻了，倦了，权衡利弊之后懒得爱了，想遇见比你更好的人了。
【优美语句】	 ?其实，真正能击垮你的，往往不是那些突如其来的灭顶之灾，而是压在你心底，那些看似不值一提，日积月累的心事。
【优美语句】	 ?如今的绝情是你教的，曾经的专一是你毁的。
【优美语句】	 ?不如意事常八九，可与人言无二三。
【优美语句】	 ?慢慢变好，才是给自己最好的礼物。
【优美语句】	 ?没有真正快乐的人，只有比较想得开的人。
【优美语句】	 ?跟你在一起，我就喜欢做各种傻事。
【优美语句】	 ?心太软的人快乐是不容易的，别人伤害她或她伤害别人都让她在心里病一场。
【优美语句】	 ?难过的时候吃一颗糖，告诉自己生活是甜的。
【优美语句】	 ?结婚证只能证明两个人躺在床上合不合法，却不能证明两个人适不适合。
【优美语句】	 ?有些东西来得太晚了，并不一定没有它存在的意义，只是，我不想要了。
【优美语句】	 其实有些话，明明都知道说出来是伤人的，但是又不得不说。
【优美语句】	 ?愿你恋人待你如初爱你入骨，从此深情不被辜负。
【优美语句】	 ?现在的生活态度，来了也挺好走了也挺好。
【优美语句】	 ?真正对你好的人，是让你变成小孩，而不是教会你坚强成熟。
【优美语句】	 ?爱，就是没有理由的心疼和不设前提的宽容。
【优美语句】	 ?想好好生活，也想好好爱一个人。
【优美语句】	 ?生命的过程，无论是阳春白雪，青菜豆腐，我都得尝尝是什么滋味，才不枉来走这么一遭啊!
【优美语句】	 ?其实很多事我都介意，只是习惯说没关系。
【优美语句】	 ?时光温柔，还需你懂，生活可爱，也需你宠。
【优美语句】	 ?星光不问赶路人，时光不负有心人。
【优美语句】	 ?如果太悲伤，要不要一起去晒太阳。
【优美语句】	 ?让你变成熟懂事的那几年，一定很辛苦吧。
【优美语句】	 ?不知，不尽知，有所期待，有所失望，一切才这样迷人。
【优美语句】	 ?出发总是美丽的，尤其是在一个阳光普照的清晨上路。
【优美语句】	 ?年轻时面对夕阳，应该有想要跑出去的冲动。
【优美语句】	 ?知道谢每一粒种子，每一缕清风，也知道早起播种和御风而行。
【优美语句】	 ?直到有一日，你我暮年，静坐庭前，赏花落，笑谈浮生流年。
【优美语句】	 ?你一直在我的心尖摇曳漂泊，所谓的风雨，都是对你知难而退的希寄。
【优美语句】	 ?享受每一刻，珍爱每一天，因为时光总是在你意识到之前就已经悄无声息地流走了。
【优美语句】	 ?炎热的夏日，却依旧温暖不了我的心。
【优美语句】	 ?年轻时面对夕阳，应该有想要跑出去的冲动。
【优美语句】	 ?你若信我，就别问了;你若懂我，就别管了。
【优美语句】	 ?我的世界里，晴天是你，阴天是你，雨天也是你。
【优美语句】	 ?永远不要对任何事感到后悔，因为它曾经一度就是你想要的。原来我有两面性，一个乐观，一个悲伤，总是这样缠绕着我。
【优美语句】	 ?拼一年春夏秋冬，搏一生无怨无悔。
【优美语句】	 ?不论今天多么困难，都要坚信，只有回不去的过往，没有到不了的明天。
【优美语句】	 ?愿你做的每一件事都不要悔过，愿你如你所愿。
【优美语句】	 ?大概不合适就是你喜欢清风醉酒，我却独爱烈风自由。
【优美语句】	 ?选一种姿态，让自己活得无可替代，没有所谓的运气，只有绝对的努力。
【优美语句】	 ?坚持住你的坚持，成功就在拐弯处。
【优美语句】	 ?每个人都想要改变世界，却没人想过要改变自己。
【优美语句】	 ?遇见你，所有关于爱情的诗词歌赋都开始容易理解。
【优美语句】	 漫长的时光中，什么都留不住，什么都会变。
【优美语句】	" ?暮然回首,后面有猫也有狗。"
【优美语句】	 ?你一直在我的心尖摇曳漂泊，所谓的风雨，都是对你知难而退的希寄。
【优美语句】	 当初之所以笑的天真，是因为要的不多;小时候，幸福很简单，长大后，简单才是幸福。
【优美语句】	 ?爱情只不过是一场随遇而安，生活莫过于平平淡淡。
【优美语句】	 ?用你那仅有的一点理性告诉自己，爱情可以丢，生活绝对不行。
【优美语句】	 ?遗憾的是像我这样坚强的人，还是忍不住留下了眼泪，你要离去，我不挽留。
【优美语句】	 ?据说：你梦到了一个人，是因为那个人在想你。
【优美语句】	 没事的话就多想想我呗，多想想也不犯法。
【优美语句】	 ?我明白这世上所有的事最怕就是心甘情愿。
【优美语句】	 ?爱与被爱不一定成正比。
【优美语句】	 ?有些感情纠缠久了，到后来，你已经分不清楚到底你是要爱还是要赢。
【优美语句】	 ?野心不大，只想要你。最终倦鸟归栖，自甘认命。
【优美语句】	 ?你的余生能否多给我些片段，我深情款款不甘心只能远观。
【优美语句】	 ?无能送你锦绣荣华，一同老去也算风雅。
【优美语句】	 ?你知道吗，我每晚都在等你的短信，哪怕仅仅只是，一句晚安。
【优美语句】	 ?剩下的岁月不长，余下的日子不多，好好的活着吧，别想那么多;舒心的过着吧，才是最难得!
【优美语句】	 ?学会一个人生活，不论身边是否有人疼爱。做好自己该做的，有爱或无爱，都安然对待。
【优美语句】	 不是每一次暗恋都有结果。最伤感的是梦碎时分，还没来得及亲自开口。
【优美语句】	 ?十几岁那年故事简单，遇见的你我刚好喜欢。
【优美语句】	 时间会让你看清谁是真心跟你相处，谁是带着面具给你玩套路。
【优美语句】	 用心甘情愿的态度，过随遇而安的生活。遗憾，随风散去，美好，留在心底。给心灵一抹阳光，温暖安放，心若向阳，无畏悲伤。
【优美语句】	 ?喜欢就去表白，想念就说出来。人生太短暂，去疯去爱去浪费，去追去梦去后悔。
【优美语句】	 ?原来电影票上的字会随着时间消失不见，就像当初陪你看电影的人。
【优美语句】	 ?千年情缘赋做歌，任流年千回，恋红尘几许，心若浮尘，锦瑟无端。
【优美语句】	 ?那些年，陪在我身边一起疯的那群疯子，我想，我一辈子也忘不了。
【优美语句】	 ?到最后，你总会明白，谁是虚心假意，谁是真心实意，谁为了你不顾一切。
【优美语句】	 ?世界上有两种东西是怎样都无法挽回的，一种是过去的时间;另一种就是说过的话。
【优美语句】	 ?有些人我们叫着亲爱的却并不喜欢。有些人我们骂着傻逼却是真的爱着。
【优美语句】	 ?也许真的如此，时间是世上最好的良药，它可以治愈你的伤口，让曾经刻骨的爱恋也变得模糊不清。
【优美语句】	 ?我们真的要过了很久很久，才能够明白，自己真正怀念的，到底是怎样的人，怎样的事。
【优美语句】	 ?以前总以为，人生最美好的是相遇。后来才明白，其实难得的是重逢。如果我们能够久别重逢，我希望你别来无恙。
【优美语句】	 ?那天我在街上看到一颗奇形怪状的榕树，我第一反应竟是拍下来给你看，我就知道我完了。
【优美语句】	 ?听故事的人，总期待惊险;故事里的人，只希望平安。
【优美语句】	 ?你总不能因为自己变成了一个不痛不痒的人，去嘲笑那些爱恨分明的人。
【优美语句】	 ?顺其自然、随遇而安，如行云般自在，像流水般洒脱，才是人生应有的态度。
【优美语句】	 ?想你深情的眼，是如何越过沧桑的墙，穿透我，红尘过往，望断夜雨西窗。
【优美语句】	 ?春风再美也比不上你的笑，没见过你的人不会明了。
【优美语句】	 ?哪里有人会喜欢孤独，不过是不喜欢失望。
【优美语句】	 ?青春是美丽的风景线，有的人匆匆溜过，一无所获，到老了总是后悔莫及!
【优美语句】	 ?有时候，最好的安慰，就是无言的陪伴，陪在身边才是拥有，爱到习惯才会长久。
【优美语句】	 ?不管天气怎样，给自己的世界一片晴朗;不管季节变换，让自己的内心鸟语花香。
【优美语句】	 ?世界太大，生命太短。一定要把它过得像自己想要的那个样子，才不辜负这段锦绣年华。
【优美语句】	 ?故事的开头常是这样，适逢其会，猝不及防。故事的结局常是这样，花开两朵，天各一方。
【优美语句】	 ?要有最朴素的生活和最遥远的梦想，即使明天天寒地冻，山高水远，路远马亡。
【优美语句】	 ?我把万物梦的凋零，他依然在我梦里。
【优美语句】	 ?使人觉得遥远的不是时间长，而是两三件不可挽回的事。
【优美语句】	 ?总有一些人，原本只是生命里的过客，后来却成了记忆里的常客。
【优美语句】	 我去得了任何地方，却永远到不了你心里，就像你一直在我心里，却永远看不到我的悲伤。
【优美语句】	 ?若我白发苍苍，容颜迟暮，你会不会，依旧如此，牵我双手，倾世温柔。
【优美语句】	 ?你爬得高，走得远，不是为了给世界看到，而是为了看到世界。
【优美语句】	 ?每一个不曾起舞的日子，都是对生命的辜负。
【优美语句】	 ?过往不恋，未来不迎，当下不负，如此安好。
【优美语句】	 ?爱生活，爱自己，不矫情，不憋屈...
【优美语句】	 ?若我们都白了头，谁会想起遥远的曾经
【优美语句】	 ?有些故事来不及真正开始，就被写成了昨天;有些人还没有好好相爱，就成了过客。
【优美语句】	 ?这世界已经有很多人和事会让你失望，而最不应该的，就是自己还令自己失望。
【优美语句】	 ?说再见的人，往往在下一秒钟就能重新遇见;而那不曾说过再见的人，也许就走出彼此生命就是永远。
【优美语句】	 ?想念一个人，不需要语言，却需要的勇气。
【优美语句】	 有时候不是不信任，只是因为我比别人更在乎，更怕失去。
【优美语句】	 ?当一个人不能拥有的时候，他唯一能做的便是不要忘记。
【优美语句】	 ?从此以后，四海八荒，千秋万，代只有你我，再无我们。
【优美语句】	 ?你曾经是我最想要的，但你似乎从来都不需要我。我想就因为这样，我放弃了你。
【优美语句】	 ?当我们懂得幸福的时候，是因为我们懂得了珍惜。
【优美语句】	 ?我左手是过目不忘的萤火，右手是十年里一个漫长的打坐
【优美语句】	 ?你若有意，我将深爱不逾;你若无意，我也绝不牵挂。
【优美语句】	 ?生命在这样的救赎下，以尊严的姿态延伸
【优美语句】	 ?想做一朵蒲公英，无牵无挂，无欲无求，起风而行，风静而安。
【优美语句】	 ?我会一直在，纵使寂寞开成海;我会一直爱，即使风景都尘埃。
【优美语句】	 ?活在这珍贵的人世间，水波温柔，阳光强烈
【优美语句】	 ?愿世间所的等待都能如期而至，愿世间所有的幸福都能恰到好处。
【优美语句】	 我会记住生命中不期而遇的温暖，我也会记得大雨磅礴，没有带伞的日子。
【优美语句】	 ?做一个素净的人，把目光停留在微小而光明的事物上，远离那些混乱和嚣张。
【优美语句】	 ?温柔要有，但不是妥协，我们要在安静中，不慌不忙的坚强。
【优美语句】	 ?你那么擅长安慰他人，一定度过了很多自己安慰自己的日子吧。
【优美语句】	 ?你背对着山河一步步走向我，你脚踏着山河一步步走近我，你打开了我的躯壳，你唤醒了我的耳朵，带走我。
【优美语句】	 ?从今天起，要做一个简单的人，踏实而务实。不沉溺幻想，不庸人自扰。要快乐，要开朗，要坚韧，要温暖，对人要真诚。
【优美语句】	 ?愿有人陪你颠沛流离，若没有，愿你成为自己的太阳。
【优美语句】	 ?求而不得，舍而不能，得而不惜，这是人最大的悲哀。
【优美语句】	 ?在我的世界里，有一种旋律，它已有了经年的灵性，让我痴迷忘返，光阴穿过林间的叶隙，我以为我就是你的天使。
【优美语句】	 ?在哪里存在，就在哪里绽放。不要因为难过，就忘了散发芳香。
【优美语句】	 ?每一个不曾努力的日子，都是对生命的辜负。你做得再好，也还是有人指指点点;你即便一塌糊涂，也还是有人唱赞歌。
【优美语句】	 ?所谓白头到老，没什么秘诀。只是在相爱时，存下点感动，在冷战时，懂一些感恩。
【优美语句】	 ?绝口不提，不是因为忘记，而是因为铭记。
【优美语句】	 ?我在时光里享受温暖，我在流年里忘记花开。
【优美语句】	 ?在哪里存在，就在哪里绽放。不要因为难过，就忘了散发芬芳。
【优美语句】	 ?生命必须有裂缝，阳光才能照得进来。路上有坎坷，人才变得坚强起来。
【优美语句】	 ?草在结它的种子，风在摇它的叶子。我们站着，不说话，就十分美好。
【优美语句】	 ?时间会告诉我们，简单的喜欢最长远，平凡中的陪伴最心安，懂你的人最温暖
【优美语句】	 ?色彩，淡淡的就好，深了会褪色;生活，简单就好，复杂了会变质。
【优美语句】	 ?不惑之年，学会放手，你若有心，我何尝无心，你若无心，我随遇而安。
【优美语句】	 ?我们像是表面上的针，不停的转动，一面转，一面看着时间匆匆离去，却无能为力。
【优美语句】	 ?我见过春日夏风秋叶冬雪，也踏遍南水北山东麓西岭，可这四季春秋，苍山泱水都不及你冲我展眉一笑。
【优美语句】	 ?我把想念寄存在风里，纵使你在万里之遥，却还是会吹在你身旁，看你安好。
【优美语句】	 ?愿你一生努力，一生被爱，想要的都拥有，得不到的都释怀。
【优美语句】	 ?余生没那么长，不用一味的付出，去惯得寸进尺的人，请忠于自己，活得像最初的模样。
【优美语句】	 ?不管天气怎样，给自己的世界一片晴朗;不管季节变换，让自己的内心鸟语花香。
【优美语句】	 ?不那么好过的日子里，要学会每天给自己找一个开心的理由，哪怕只是阳光很暖，电量很满。
【优美语句】	 ?人的一生会遇到许多这样的不舍，我不得不踏上新的旅程，再遇见下一个美丽的不舍。
【优美语句】	 ?青春，如同一场盛大而华丽的戏，我们有着不同的假面，扮演着不同的角色，演绎着不同的经历，却有着相同的悲哀。
【优美语句】	 ?一念花开，一念花落。这山长水远的人世，终究是要自己走下去。
【优美语句】	 ?后来我才知道，她并不是我的花，我只是恰好途经了她的盛放。
【优美语句】	 ?成长就是：渐渐温柔，克制，朴素，不怨不问不记，安静中渐渐体会生命盛大。
【优美语句】	 ?我们当中极少数人能做伟大的事情，但是每个人都可以用崇高的爱去做平凡的事。
【优美语句】	 ?心若计较，时时都有怨言;心若宽容，处处都是晴天。
【优美语句】	 ?很多人之所以一直维持单身的状态，并非因为太挑剔或者时间未到。
【优美语句】	 ?最后深爱的那个人都变成了什么，茶余饭后的闲谈，深夜卧床的辗转，电影主角的代换，是寒冬的棉袄，初秋的衫，血战的马，最终的疤。
【优美语句】	 ?跟我走吧，情书给你，不眠的夜给你，怀抱给你，钥匙给你，家给你，一腔孤勇和余生六十年，全都给你。
【优美语句】	 ?不是因为想恋爱才遇见你，而是遇见你之后，我才有了恋爱的想法。
【优美语句】	 ?时光静好，与君语;细水流年，与君同;繁华落尽，与君老。
【优美语句】	 ?这世上最幸福的就是：你说的话有人听，你表达的心思有人懂，你爱一个人就爱了一生。
【优美语句】	 ?你是我挣扎过放弃过后悔过但还是很爱很爱的人。
【优美语句】	 ?我希望你能为我改变，希望你能把我乖乖的宠着，改掉你的臭脾气，让我觉得至少和你在一起是幸福有未来的。
【优美语句】	 ?想要谈一场那种特别??嗦特别甜的恋爱。
【优美语句】	 ?注定在一起的人，不管绕多大一圈依然会回到彼此的身边。
【优美语句】	 ?你在我心中的位置连我自己都被羡慕。
【优美语句】	 ?多想情窦初开是你，细水长流是你，柴米油盐是你，余生白首的也是你。
【优美语句】	 ?以前山是山，海是海，而如今山川江海都是你。
【优美语句】	 ?一心一意就是，没选择是你，有选择还是你，选择了你，便不再选择，永远是你。
【优美语句】	 ?忐忑给你，心动给你，彻夜未眠给你，奋不顾身给你，一腔孤勇和余生六十年，都给你，从此余光是你，余生也是你!
【优美语句】	 ?一个人，一条路，一直走，这就是人生;两个人，牵着手，不放弃，这就是幸福。
【优美语句】	 ?我喜欢，春天的风，夏天的雨，秋天的叶，冬天的雪，和一年四季的你。
【优美语句】	 ?爱不是有多喜欢你，而是有多依赖你。
【优美语句】	 ?爱，就是找到那个特别的人，那个总是可以依靠的人，分享快乐，分担痛苦，是伴侣，是爱人，也是朋友。
【励志的话】	 成功之时不可忘了过去，失败之时记得还有未来。
【励志的话】	 无志者常立志，有志者立常志，咬定一个目标的人最容易成功。
【励志的话】	 人呀，只有享不了的福，没有受不了的罪。人生路漫漫，坚强勇敢的往前走吧！
【励志的话】	 如果你有鸭梨，把它放冰箱里，它就会变成冻梨。
【励志的话】	 路就在脚下，你无力改变终点，但却能决定脚踏出的方向。
【励志的话】	 所有人都有长处。因此总有一些我们可以学习借鉴的地方。
【励志的话】	 今天再大的事，到了明天就是小事；今年再大的事，到了明年就是故事。
【励志的话】	 你必须坚强，因为没有人会懂你到底有多痛。
【励志的话】	 心的梦想，及是飞上天堂，我的梦想是实现理想。
【励志的话】	 只要学不死，就往死里学。说出来会被嘲笑的梦想才有实现它的价值。
【励志的话】	 命运如同手中的掌纹，无论多曲折，终掌握在自己手中。
【励志的话】	 勤奋是你生命的密码，能译出你一部壮丽的史诗。
【励志的话】	 如果你能像看别人缺点一样，如此准确的发现自己的缺点，那么你的生命将会不平凡。
【励志的话】	 人生就像一座山，重要的不是它的高低，而在于灵秀；人生就像一场雨，重要的不是它的大小，而在于及时。
【励志的话】	 努力过后，才知道许多事情，坚持坚持，就过来了。?
【励志的话】	 成功不是将来才有的，而是从决定去做的那一刻起，持续累积而成。
【励志的话】	 生活上有一个重要的原则，就是千万不要去跟别人比较，也不要与人计较。
【励志的话】	 在人之上，要视别人为人；在人之下，要视自己为人。
【励志的话】	 嘲讽是一种力量，消极的力量。赞扬也是一种力量，但却是积极的力量。?
【励志的话】	 一个人除非自己有信心，否则不能带给别人信心。?
【励志的话】	 你在一生中，可以有所作为的时候只有一次，那就是现在。
【励志的话】	 你追我赶拼搏争先，流血流汗不留遗憾。?
【励志的话】	 别想一下造出大海，必须先由小河川开始。
【励志的话】	 在希望与失望的决斗中，如果你用勇气与坚决的双手紧握着，胜利必属于希望。?
